date,nonfarm_payroll,payroll_delta_1m,payroll_delta_3m,payroll_delta_6m,payroll_delta_12m,payroll_diff_12m_1m,payroll_diff_12m_3m,payroll_diff_12m_6m,policy_rate,policy_rate_1m_ago,policy_rate_delta_1m,policy_rate_3m_ago,policy_rate_delta_3m,policy_rate_6m_ago,policy_rate_delta_6m,policy_rate_12m_ago,policy_rate_delta_12m,CPI,CPI_delta_1m,CPI_delta_3m,CPI_delta_6m,CPI_delta_12m,yield_10y,yield_3m,yield_10y_1m_ago,yield_10y_delta1m,yield_10y_3m_ago,yield_10y_delta3m,yield_10y_6m_ago,yield_10y_delta6m,yield_10y_12m_ago,yield_10y_delta12m,yield_spread,sp500,sp500_delta_1m,sp500_delta_3m,sp500_delta_6m,sp500_delta_12m,vol_30d,recession,recession_3m,recession_6m,recession_12m
1939-01-01,29923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.300000190734863,-6.392695058145459,-6.605921644033119,-0.243306838254842,15.060810790918989,1.8466426571065397,,,,
1939-02-01,30100.0,0.5915182301239774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.699999809265137,3.252029368516429,-0.23566169717176289,5.306794091046796,11.992942137367457,1.8681145979595604,,,,
1939-03-01,30280.0,0.5980066445182786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.979999542236328,-13.54330939260332,-16.438361831429138,-10.294119709503313,29.17646520278032,1.7556514435771995,,,,
1939-04-01,30094.0,-0.614266842800526,0.5714667646960603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.93000030517578,-0.4553664767308785,-11.138210278980765,-17.008350479436775,11.758697378360905,1.988599843115431,,,,
1939-05-01,30299.0,0.6811989100817373,0.6611295681063112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.600000381469728,6.129918184692795,-8.661412947368053,-8.876663011788988,25.13484151723715,1.2232425131136584,,,,
1939-06-01,30502.0,0.6699891085514276,0.7331571994716013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.859999656677246,-6.3793163832527755,-1.0928951781599139,-17.35160294576489,-6.05536970181757,1.2803587322015337,,,,
1939-07-01,30419.0,-0.27211330404564027,1.079949491593002,1.6575878087090157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.039999961853027,10.865564847879728,10.15553179949702,-2.1138229662604813,-2.3519867286898033,1.4428784213076824,,,,
1939-08-01,30663.0,0.8021302475426539,1.2013597808508525,1.8704318936877184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.18000030517578,-7.142854313970348,-3.6206901938113045,-11.968500211948507,-7.2968497829363095,1.522505116719466,,,,
1939-09-01,31031.0,1.2001434954179269,1.7343125040981011,2.4801849405548193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.789999961853027,14.400712099550649,17.771642414271405,16.484521813086083,4.493465694604493,2.837686393133918,,,,
1939-10-01,31411.0,1.2245818697431687,3.2611196949275056,4.376287632086129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.829999923706056,0.3127440341855525,6.561461497973653,17.383344606409135,-2.581626048733965,1.12270076611511,,,,
1939-11-01,31470.0,0.18783228805194785,2.631836415223554,3.864814020264684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.199999809265137,-4.910367250095349,9.123430020097123,5.172408690208918,-4.163391610602396,0.7473850908308284,,,,
1939-12-01,31542.0,0.22878932316492406,1.6467403564177863,3.40961248442726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.460000038146973,2.131149450382641,-2.580140146132137,14.732968987581607,-5.175040239031126,0.7538908219179805,,,,
1940-01-01,31603.0,0.19339293640225907,0.6112508356945101,3.892304152010251,5.614410319820884,5.421017383418625,5.003159484126374,1.722106167810633,,,,,,,,,,,,,,,,,,,,,,,,,,12.050000190734863,-3.290528460328024,-6.079499124002208,0.08305837968038965,-2.0325202936851694,0.7608118929477269,,,,
1940-02-01,31715.0,0.35439673448722786,0.7785192246584138,3.430844992336035,5.365448504983394,5.011051770496167,4.586929280324981,1.9346035126473593,,,,,,,,,,,,,,,,,,,,,,,,,,12.130000114440918,0.6638997712843597,-0.5737679993327416,8.497314698867541,-4.488186640824843,0.5234406749595376,,,,
